id_terraza,id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,id_ndp_edificio,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,num_edificio,Cod_Postal,coordenada_x_local,coordenada_y_local,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,secuencial_local_PC,id_planta_agrupado,rotulo,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,Fecha_confir_ult_decreto_resol,id_ndp_terraza,ID_VIAL,DESC_CLASE,DESC_NOMBRE,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra
6823,270488048,6,TETUAN              ,602,CUATRO CAMINOS      ,11029268,332100,AVENIDA                 ,GENERAL PERON                                     ,32,28020,"441132,6","4478137,53",1,Puerta Calle,1,Abierto,130,PB,EL 32 AZCA,1,Anual,1,Abierta,51.02,51.02,07/06/2018,11029268,332100,AVENIDA                 ,GENERAL PERON                                     ,32,  ,Calle peatonal,10:00:00,23:30:00,10:00:00,23:30:00,10:00:00,23:30:00,10:00:00,23:30:00,0,0.0,18,18.0,72,  
6824,280030405,6,TETUAN              ,602,CUATRO CAMINOS      ,11029678,88904495,CALLE                   ,EDGAR NEVILLE                                     ,27,28020,"440903,6","4477949,53",1,Puerta Calle,1,Abierto,10,PB,TABERNA ARQUEROS,1,Anual,1,Abierta,7.43,7.43,07/06/2018,11029678,88904495,CALLE                   ,EDGAR NEVILLE                                     ,27,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,6,6.0,16,  
6826,20000819,2,ARGANZUELA          ,202,ACACIAS             ,11010595,801200,PASEO                   ,YESERIAS                                          ,29,28005,"439831,59","4472256,53",1,Puerta Calle,1,Abierto,10,PB,EL PARADOR DE YESERIAS,1,Anual,1,Abierta,25.31,25.31,08/06/2018,11010595,801200,PASEO                   ,YESERIAS                                          ,29,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,9,9.0,22,  
6831,285000114,4,SALAMANCA           ,402,GOYA                ,11014740,56100,CALLE                   ,ANTONIO ACUÑA                                     ,17,28009,"442417,58","4474799,51",1,Puerta Calle,1,Abierto,10,PB,LA COCHERA,1,Anual,1,Abierta,12.56,12.56,11/06/2018,11014766,544600,CALLE                   ,O'DONNELL                                         ,17,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,4,4.0,12,  
6832,150001169,15,CIUDAD LINEAL       ,1501,VENTAS              ,11104284,335400,CALLE                   ,GERARDO CORDON                                    ,11,28017,"444433,57","4475246,48",1,Puerta Calle,1,Abierto,20,PB,MESON GREDOS,1,Anual,1,Abierta,7.68,7.68,12/06/2018,11104284,335400,CALLE                   ,GERARDO CORDON                                    ,11,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,8,8.0,16,  
6833,270169931,15,CIUDAD LINEAL       ,1502,PUEBLO NUEVO        ,11106663,285400,CALLE                   ,EZEQUIEL SOLANA                                   ,115,28017,"445615,57","4475243,46",1,Puerta Calle,1,Abierto,10,PB,BAR ALBERCHE,1,Anual,1,Abierta,8.33,8.33,12/06/2018,11106663,285400,CALLE                   ,EZEQUIEL SOLANA                                   ,115,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,7,7.0,14,  
6834,150001564,15,CIUDAD LINEAL       ,1504,CONCEPCION          ,11109820,796300,CALLE                   ,VIRGEN DEL SAGRARIO                               ,21,28027,"444797,57","4476539,48",1,Puerta Calle,4,Cerrado,10,PB,CONFITERIA PANADERIA  L OBRADOR SALON DE TE Y CAFE,1,Anual,1,Abierta,6.75,6.75,12/06/2018,11109820,796300,CALLE                   ,VIRGEN DEL SAGRARIO                               ,21,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,01:30:00,10:00:00,00:00:00,0,0.0,3,3.0,6,  
6836,270520035,1,CENTRO              ,102,EMBAJADORES         ,11001417,152000,PLAZA                   ,CASCORRO                                          ,17,28005,"439969,59","4473544,53",1,Puerta Calle,1,Abierto,10,PB,RINCON ORIENTAL SL,1,Anual,1,Abierta,21.24,21.24,13/06/2018,11001859,152000,PLAZA                   ,CASCORRO                                          ,6,  ,Plaza peatonal,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,6,6.0,24,  
6837,270443413,1,CENTRO              ,102,EMBAJADORES         ,11001754,152000,PLAZA                   ,CASCORRO                                          ,4,28005,"440016,59","4473601,53",1,Puerta Calle,1,Abierto,10,PB,CAFE BAR RESTAURANTE EL PARNASO,1,Anual,1,Abierta,16.2,16.2,13/06/2018,11001754,152000,PLAZA                   ,CASCORRO                                          ,4,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,5,5.0,20,  
6838,270544086,18,VILLA DE VALLECAS   ,1801,CASCO H.VALLECAS    ,11130374,288040,PASEO                   ,FEDERICO GARCIA LORCA                             ,16,28031,"447258,53","4469945,43",1,Puerta Calle,1,Abierto,20,PB,CAFETERIA,1,Anual,1,Abierta,45.34,45.34,13/06/2018,11130374,288040,PASEO                   ,FEDERICO GARCIA LORCA                             ,16,  ,Bulevar,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,11,11.0,44,  
6839,270470447,5,CHAMARTIN           ,501,EL VISO             ,11021875,441310,GLORIETA                ,LOPEZ DE HOYOS                                    ,8,28002,"442331,59","4476865,51",1,Puerta Calle,1,Abierto,10,PB,ALTAMIRA,1,Anual,1,Abierta,74.52,74.52,13/06/2018,11021875,441310,GLORIETA                ,LOPEZ DE HOYOS                                    ,8,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,21,21.0,76,  
6844,280064220,14,MORATALAZ           ,1403,MARROQUINA          ,11101558,522000,AVENIDA                 ,MORATALAZ                                         ,149,28030,"445038,56","4473181,47",1,Puerta Calle,1,Abierto,50,PB,LONJAMÓN,1,Anual,1,Abierta,64.25,64.25,15/06/2018,11101558,522000,AVENIDA                 ,MORATALAZ                                         ,149,  ,Calle peatonal,08:00:00,00:00:00,08:00:00,23:00:00,08:00:00,01:00:00,08:00:00,23:00:00,0,0.0,19,19.0,71,  
6845,280069259,16,HORTALEZA           ,1603,CANILLAS            ,11116878,133455,CARRETERA               ,CANILLAS                                          ,134,28043,0,0,0,Agrupado,1,Abierto,0,PB,LA DOLCE VITA DI MO,1,Anual,1,Abierta,64.8,64.8,15/06/2018,11116878,133455,CARRETERA               ,CANILLAS                                          ,134,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,0,20.0,0,  
6847,270149972,11,CARABANCHEL         ,1104,VISTA ALEGRE        ,11074297,429700,CALLE                   ,LAGUNA                                            ,54,28025,"437014,6","4471172,55",1,Puerta Calle,1,Abierto,10,PB,BAR EL CISNE,1,Anual,1,Abierta,25.92,16.2,18/06/2018,11074297,429700,CALLE                   ,LAGUNA                                            ,54,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,10:00:00,00:30:00,10:00:00,00:30:00,0,0.0,8,5.0,32,  
6849,280023471,5,CHAMARTIN           ,504,HISPANOAMERICA      ,31001607,1928,CALLE                   ,EUCALIPTO                                         ,1,28016,"443663,59","4478303,5",1,Puerta Calle,1,Abierto,20,PB,BOLLYWOOD TADKA,1,Anual,1,Abierta,46.15,46.15,18/06/2018,31001607,1928,CALLE                   ,EUCALIPTO                                         ,1, A,Calle peatonal,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,10,10.0,40, A
6850,270374668,10,LATINA              ,1002,PUERTA DEL ANGEL    ,11068841,603600,AVENIDA                 ,PORTUGAL                                          ,79,28011,"438134,61","4474007,55",1,Puerta Calle,1,Abierto,10,PB,PARADOR DE BAYONA,1,Anual,1,Abierta,63.68,63.68,20/06/2018,11068841,603600,AVENIDA                 ,PORTUGAL                                          ,79,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,22,22.0,83,  
6851,270025516,10,LATINA              ,1003,LUCERO              ,11063742,29650,CALLE                   ,ALHAMBRA                                          ,80,28047,"436854,61","4472062,55",1,Puerta Calle,1,Abierto,10,PB,MESON EL CORDERO,1,Anual,1,Abierta,16.4,16.4,20/06/2018,11063742,29650,CALLE                   ,ALHAMBRA                                          ,80,  ,Otros,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,5,5.0,20,  
6853,280045676,9,MONCLOA-ARAVACA     ,907,ARAVACA             ,31044443,2326,PLAZA                   ,DINAMARCA                                         ,1,28023,"433267,65","4477429,61",1,Puerta Calle,1,Abierto,10,PB,ARROCERIA BALEAR,1,Anual,1,Abierta,61.55,61.55,20/06/2018,31044443,2326,PLAZA                   ,DINAMARCA                                         ,1,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,22,22.0,54,  
6854,280039559,10,LATINA              ,1007,LAS AGUILAS         ,20151343,316700,CALLE                   ,FUENTE DEL TIRO                                   ,1,28024,"433580,63","4470756,58",0,Agrupado,1,Abierto,0,PB,BAR (LEX7 Y 10),1,Anual,1,Abierta,36.58,36.58,20/06/2018,20151343,316700,CALLE                   ,FUENTE DEL TIRO                                   ,1,  ,Otros,08:00:00,00:00:00,08:00:00,00:00:00,08:00:00,00:30:00,08:00:00,00:30:00,0,0.0,12,12.0,36,  
6855,280042702,10,LATINA              ,1004,ALUCHE              ,11065740,468600,CALLE                   ,MAQUEDA                                           ,8,28024,"435034,62","4471797,57",1,Puerta Calle,1,Abierto,30,PB,BAR EL PASILLO,1,Anual,1,Abierta,40.6,40.6,20/06/2018,11065740,468600,CALLE                   ,MAQUEDA                                           ,8,  ,Otros,08:00:00,00:00:00,08:00:00,00:00:00,08:00:00,00:30:00,08:00:00,00:30:00,0,0.0,9,9.0,32,  
6856,270510751,7,CHAMBERI            ,705,RIOS ROSAS          ,11041782,642000,CALLE                   ,RIOS ROSAS                                        ,30,28003,"440728,6","4477020,53",1,Puerta Calle,1,Abierto,20,PB,BOTARATE,1,Anual,1,Abierta,38.51,38.51,20/06/2018,11041782,642000,CALLE                   ,RIOS ROSAS                                        ,30,  ,Acera,08:00:00,01:00:00,08:00:00,00:00:00,08:00:00,02:30:00,08:00:00,00:00:00,0,0.0,7,7.0,25,  
6860,150000725,15,CIUDAD LINEAL       ,1504,CONCEPCION          ,11109714,793700,CALLE                   ,VIRGEN DE LOURDES                                 ,18,28027,"444201,58","4476349,49",1,Puerta Calle,1,Abierto,10,PB,KEBAP EL PASO,1,Anual,1,Abierta,33.3,19.6,21/06/2018,11109714,793700,CALLE                   ,VIRGEN DE LOURDES                                 ,18,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,11,6.0,40,  
6862,150002715,15,CIUDAD LINEAL       ,1504,CONCEPCION          ,11109733,249500,AVENIDA                 ,DONOSTIARRA                                       ,21,28027,"444287,58","4476236,48",1,Puerta Calle,1,Abierto,30,PB,BAR NUEVO COSTA AZUL,1,Anual,1,Abierta,7.2,7.2,21/06/2018,11109733,249500,AVENIDA                 ,DONOSTIARRA                                       ,21,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,5,5.0,10,  
6863,80000922,8,FUENCARRAL-EL PARDO ,806,VALVERDE            ,31016322,50800,CALLE                   ,ANGEL MUGICA                                      ,54,28034,"441599,62","4482074,54",1,Puerta Calle,1,Abierto,40,PB,BAR JEYMON,1,Anual,1,Abierta,10.98,10.98,22/06/2018,31016322,50800,CALLE                   ,ANGEL MUGICA                                      ,54,  ,Superficie en parcela privada,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,5,5.0,10,  
6864,270535598,9,MONCLOA-ARAVACA     ,907,ARAVACA             ,20059100,1809,AVENIDA                 ,EUROPA                                            ,25,28023,"433414,65","4477409,61",1,Puerta Calle,1,Abierto,20,PB,EL PALMAR,1,Anual,1,Abierta,43.43,43.43,22/06/2018,31042881,1809,AVENIDA                 ,EUROPA                                            ,25,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,12,12.0,42, E
6865,270274333,4,SALAMANCA           ,406,CASTELLANA          ,11019677,710300,CALLE                   ,SERRANO                                           ,80,28006,"441756,59","4475836,52",1,Puerta Calle,1,Abierto,20,PB,WAHINE,1,Anual,1,Abierta,66.88,37.36,25/06/2018,11019677,710300,CALLE                   ,SERRANO                                           ,80,  ,Acera,08:00:00,00:00:00,08:00:00,00:00:00,08:00:00,00:00:00,08:00:00,00:00:00,0,0.0,18,10.0,70,  
6867,270523001,4,SALAMANCA           ,402,GOYA                ,11015209,206100,CALLE                   ,CONDE DE PEÑALVER                                 ,20,28006,"442712,58","4475370,5",1,Puerta Calle,1,Abierto,50,PB,20 A LA CATA                                  ,1,Anual,1,Abierta,29.32,29.32,25/06/2018,11015209,206100,CALLE                   ,CONDE DE PEÑALVER                                 ,20,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,13,13.0,30,  
6868,100001192,10,LATINA              ,1004,ALUCHE              ,11065514,621850,CALLE                   ,QUERO                                             ,11,28024,"435454,62","4471562,57",1,Puerta Calle,1,Abierto,20,PB,SCHOOL OF ENGLISH,1,Anual,1,Abierta,48.45,48.45,25/06/2018,11065513,621850,CALLE                   ,QUERO                                             ,9,  ,Calle peatonal,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,12,12.0,48,  
6869,280041453,10,LATINA              ,1002,PUERTA DEL ANGEL    ,11060173,613400,GLORIETA                ,PUENTE DE SEGOVIA                                 ,1,28011,"438503,6","4473920,54",1,Puerta Calle,1,Abierto,60,PB,BAR SABORES PATAGONICOS,1,Anual,1,Abierta,40.5,40.5,25/06/2018,20178006,652100,CALLE                   ,SAAVEDRA FAJARDO                                  ,11,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,10,10.0,40,  
6875,270563229,10,LATINA              ,1007,LAS AGUILAS         ,31051030,31000666,CALLE                   ,CARMEN MARTIN GAITE                               ,18,28044,"435085,6","4469457,56",1,Puerta Calle,1,Abierto,10,PB,BOVIA,1,Anual,1,Abierta,94.0,32.0,27/06/2018,31054929,333700,CALLE                   ,JOAQUIN TURINA                                    ,100,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,38,12.0,146,  
6876,40001195,4,SALAMANCA           ,404,GUINDALERA          ,11017177,141300,CALLE                   ,CARDENAL BELLUGA                                  ,15,28028,"443533,58","4475848,49",1,Puerta Calle,1,Abierto,10,PB,CERVECERIA ESTEBAN,1,Anual,1,Abierta,18.21,18.21,27/06/2018,11017177,141300,CALLE                   ,CARDENAL BELLUGA                                  ,15,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,6,6.0,19,  
6877,280070386,16,HORTALEZA           ,1606,VALDEFUENTES        ,31007464,31000095,CALLE                   ,ARCHIDUQUE ALBERTO                                ,5,28050,"444577,61","4482648,5",1,Puerta Calle,1,Abierto,10,PB,100 MONTADITOS,1,Anual,1,Abierta,87.22,41.0,28/06/2018,31017496,31000089,CALLE                   ,PRINCIPE CARLOS                                   ,40,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,28,12.0,109,  
6879,180000588,18,VILLA DE VALLECAS   ,1803,ENSANCHE DE VALLECAS,31019086,31000492,CALLE                   ,EMBALSE DE PICADAS                                ,15,28051,"448752,51","4468279,4",1,Puerta Calle,1,Abierto,10,PB,BAR RESTAURANTE LA SUERTE,1,Anual,1,Abierta,50.85,46.53,28/06/2018,31019086,31000492,CALLE                   ,EMBALSE DE PICADAS                                ,15,  ,Acera,10:00:00,01:00:00,08:00:00,01:00:00,10:00:00,02:30:00,08:00:00,01:00:00,0,0.0,14,11.0,42,  
6880,20000581,2,ARGANZUELA          ,201,IMPERIAL            ,20084987,743600,CALLE                   ,TOLEDO                                            ,170,28005,"439425,59","4472696,53",1,Puerta Calle,1,Abierto,20,PB,CERVECERIA SIDRERÍA ASGAYA,1,Anual,1,Abierta,108.57,108.57,29/06/2018,20084987,743600,CALLE                   ,TOLEDO                                            ,170,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,26,26.0,89,  
6881,20001253,2,ARGANZUELA          ,203,CHOPERA             ,11008745,88904493,CALLE                   ,EMBAJADORES                                       ,130,28045,"440747,58","4472265,52",1,Puerta Calle,1,Abierto,10,PB,UNIVERSO KEBAB-PARA LLEVAR,1,Anual,1,Abierta,19.44,19.44,29/06/2018,11008745,88904493,CALLE                   ,EMBAJADORES                                       ,130,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,6,6.0,24,  
6882,140000329,14,MORATALAZ           ,1403,MARROQUINA          ,20091770,315060,CALLE                   ,FUENTE CARRANTONA                                 ,31,28030,"446329,55","4473058,45",1,Puerta Calle,1,Abierto,10,PB,KUBO KING,1,Anual,1,Abierta,27.9,27.9,29/06/2018,20091770,315060,CALLE                   ,FUENTE CARRANTONA                                 ,31,  ,Acera,08:00:00,00:00:00,08:00:00,23:00:00,08:00:00,01:00:00,08:00:00,23:00:00,0,0.0,10,10.0,35,  
6883,270538449,15,CIUDAD LINEAL       ,1501,VENTAS              ,11103790,695000,CALLE                   ,SANTA FELICIDAD                                   ,35,28017,"444847,57","4475113,48",1,Puerta Calle,1,Abierto,10,PB,TABERNA,1,Anual,1,Abierta,36.36,36.36,29/06/2018,11103790,695000,CALLE                   ,SANTA FELICIDAD                                   ,35,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,10,10.0,32,  
6884,280045345,9,MONCLOA-ARAVACA     ,903,CIUDAD UNIVERSITARIA,20095066,77800,CALLE                   ,ARTESA DE SEGRE                                   ,9,28035,0,0,0,Agrupado,1,Abierto,0,PB,CAFETERIA,1,Anual,1,Abierta,57.22,57.22,29/06/2018,11054255,678400,CALLE                   ,SAN MARTIN DE PORRES                              ,12,  ,Otros,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,01:00:00,10:00:00,00:00:00,0,0.0,10,10.0,40, A
6885,270133552,9,MONCLOA-ARAVACA     ,901,CASA DE CAMPO       ,11052019,767200,AVENIDA                 ,VALLADOLID                                        ,41,28008,"438108,811882144","4475579,52311151",1,Puerta Calle,1,Abierto,20,PB,EL RINCON DEL CAFE,1,Anual,1,Abierta,15.84,15.84,29/06/2018,11052019,767200,AVENIDA                 ,VALLADOLID                                        ,41,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,6,6.0,20,  
6886,270406940,3,RETIRO              ,304,IBIZA               ,11012371,502300,AVENIDA                 ,MENENDEZ PELAYO                                   ,53,28009,"442492,58","4474180,51",1,Puerta Calle,1,Abierto,20,PB,DON 53 PELAYO,1,Anual,1,Abierta,8.24,8.24,02/07/2018,11012371,502300,AVENIDA                 ,MENENDEZ PELAYO                                   ,53,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,6,6.0,11,  
6887,270267152,3,RETIRO              ,303,ESTRELLA            ,11011898,221700,CALLE                   ,CRUZ DEL SUR                                      ,3,28007,"443323,57","4473681,49",1,Puerta Calle,1,Abierto,30,PB,BAR-RESTAURANTE JUMAR,1,Anual,1,Abierta,19.53,19.53,02/07/2018,11011898,221700,CALLE                   ,CRUZ DEL SUR                                      ,3,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,10,10.0,34,  
